sids,lon,lat,depth,geology,region,slope,vs30,xvf,vs30measured
512,22.96427,40.60831,0.00000,CENOZOIC,2,1.56729E-02,3.61462E+02,-1.50000E+02,0
513,22.96664,40.60831,0.00000,CENOZOIC,2,1.56729E-02,3.61462E+02,-1.50000E+02,0
514,22.96902,40.60831,0.00000,CENOZOIC,2,1.94085E-02,3.81516E+02,-1.50000E+02,0
515,22.97140,40.60831,0.00000,CENOZOIC,2,1.94085E-02,3.81516E+02,-1.50000E+02,0
516,22.97378,40.60831,0.00000,CENOZOIC,2,1.94085E-02,3.81516E+02,-1.50000E+02,0
517,22.97615,40.60831,0.00000,CENOZOIC,2,2.36467E-02,4.11969E+02,-1.50000E+02,0
518,22.97853,40.60831,0.00000,CENOZOIC,2,2.36467E-02,4.11969E+02,-1.50000E+02,0
519,22.98091,40.60831,0.00000,CENOZOIC,2,2.36467E-02,4.11969E+02,-1.50000E+02,0
520,22.98328,40.60831,0.00000,CENOZOIC,2,2.36467E-02,4.11969E+02,-1.50000E+02,0
521,22.98566,40.60831,0.00000,CENOZOIC,2,3.06796E-02,4.43909E+02,-1.50000E+02,0
522,22.98804,40.60831,0.00000,CENOZOIC,2,3.06796E-02,4.43909E+02,-1.50000E+02,0
523,22.99041,40.60831,0.00000,CENOZOIC,2,3.06796E-02,4.43909E+02,-1.50000E+02,0
524,22.99279,40.60831,0.00000,CENOZOIC,2,3.69730E-02,4.71812E+02,-1.50000E+02,0
525,22.99517,40.60831,0.00000,CENOZOIC,2,3.69730E-02,4.71812E+02,-1.50000E+02,0
526,22.99755,40.60831,0.00000,CENOZOIC,2,3.69730E-02,4.71812E+02,-1.50000E+02,0
527,22.99992,40.60831,0.00000,CENOZOIC,2,3.69730E-02,4.71812E+02,-1.50000E+02,0
528,23.00230,40.60831,0.00000,CENOZOIC,2,4.98553E-02,4.92101E+02,-1.50000E+02,0
529,22.95000,40.61054,0.00000,UNKNOWN,2,2.42215E-02,3.61443E+02,-1.50000E+02,0
530,22.95238,40.61054,0.00000,UNKNOWN,2,2.42215E-02,3.61443E+02,-1.50000E+02,0
531,22.95476,40.61054,0.00000,UNKNOWN,2,2.42215E-02,3.61443E+02,-1.50000E+02,0
532,22.95714,40.61054,0.00000,UNKNOWN,2,2.42215E-02,3.61443E+02,-1.50000E+02,0
533,22.95951,40.61054,0.00000,CENOZOIC,2,2.66517E-02,3.91938E+02,-1.50000E+02,0
534,22.96189,40.61054,0.00000,CENOZOIC,2,2.66517E-02,3.91938E+02,-1.50000E+02,0
535,22.96427,40.61054,0.00000,CENOZOIC,2,2.66517E-02,3.91938E+02,-1.50000E+02,0
536,22.96664,40.61054,0.00000,CENOZOIC,2,2.66517E-02,3.91938E+02,-1.50000E+02,0
537,22.96902,40.61054,0.00000,CENOZOIC,2,3.34091E-02,4.23400E+02,-1.50000E+02,0
538,22.97140,40.61054,0.00000,CENOZOIC,2,3.34091E-02,4.23400E+02,-1.50000E+02,0
539,22.97378,40.61054,0.00000,CENOZOIC,2,3.34091E-02,4.23400E+02,-1.50000E+02,0
540,22.97615,40.61054,0.00000,CENOZOIC,2,3.91717E-02,4.57715E+02,-1.50000E+02,0
541,22.97853,40.61054,0.00000,CENOZOIC,2,3.91717E-02,4.57715E+02,-1.50000E+02,0
542,22.98091,40.61054,0.00000,CENOZOIC,2,3.91717E-02,4.57715E+02,-1.50000E+02,0
543,22.98328,40.61054,0.00000,CENOZOIC,2,3.91717E-02,4.57715E+02,-1.50000E+02,0
544,22.98566,40.61054,0.00000,CENOZOIC,2,5.28944E-02,4.96547E+02,-1.50000E+02,0
545,22.98804,40.61054,0.00000,CENOZOIC,2,5.28944E-02,4.96547E+02,-1.50000E+02,0
546,22.99041,40.61054,0.00000,CENOZOIC,2,5.28944E-02,4.96547E+02,-1.50000E+02,0
547,22.99279,40.61054,0.00000,CENOZOIC,2,7.00380E-02,5.32672E+02,-1.50000E+02,0
548,22.99517,40.61054,0.00000,CENOZOIC,2,7.00380E-02,5.32672E+02,-1.50000E+02,0
549,22.99755,40.61054,0.00000,CENOZOIC,2,7.00380E-02,5.32672E+02,-1.50000E+02,0
550,22.99992,40.61054,0.00000,CENOZOIC,2,7.00380E-02,5.32672E+02,-1.50000E+02,0
551,23.00230,40.61054,0.00000,CENOZOIC,2,7.23112E-02,5.63991E+02,-1.50000E+02,0
552,22.95000,40.61277,0.00000,UNKNOWN,2,2.42215E-02,3.61443E+02,-1.50000E+02,0
553,22.95238,40.61277,0.00000,UNKNOWN,2,2.42215E-02,3.61443E+02,-1.50000E+02,0
554,22.95476,40.61277,0.00000,UNKNOWN,2,2.42215E-02,3.61443E+02,-1.50000E+02,0
555,22.95714,40.61277,0.00000,UNKNOWN,2,2.42215E-02,3.61443E+02,-1.50000E+02,0
556,22.95951,40.61277,0.00000,CENOZOIC,2,2.66517E-02,3.91938E+02,-1.50000E+02,0
557,22.96189,40.61277,0.00000,CENOZOIC,2,2.66517E-02,3.91938E+02,-1.50000E+02,0
558,22.96427,40.61277,0.00000,CENOZOIC,2,2.66517E-02,3.91938E+02,-1.50000E+02,0
559,22.96664,40.61277,0.00000,CENOZOIC,2,2.66517E-02,3.91938E+02,-1.50000E+02,0
560,22.96902,40.61277,0.00000,CENOZOIC,2,3.34091E-02,4.23400E+02,-1.50000E+02,0
561,22.97140,40.61277,0.00000,CENOZOIC,2,3.34091E-02,4.23400E+02,-1.50000E+02,0
562,22.97378,40.61277,0.00000,CENOZOIC,2,3.34091E-02,4.23400E+02,-1.50000E+02,0
563,22.97615,40.61277,0.00000,CENOZOIC,2,3.91717E-02,4.57715E+02,-1.50000E+02,0
564,22.97853,40.61277,0.00000,CENOZOIC,2,3.91717E-02,4.57715E+02,-1.50000E+02,0
565,22.98091,40.61277,0.00000,CENOZOIC,2,3.91717E-02,4.57715E+02,-1.50000E+02,0
566,22.98328,40.61277,0.00000,CENOZOIC,2,3.91717E-02,4.57715E+02,-1.50000E+02,0
567,22.98566,40.61277,0.00000,CENOZOIC,2,5.28944E-02,4.96547E+02,-1.50000E+02,0
568,22.98804,40.61277,0.00000,CENOZOIC,2,5.28944E-02,4.96547E+02,-1.50000E+02,0
569,22.99041,40.61277,0.00000,CENOZOIC,2,5.28944E-02,4.96547E+02,-1.50000E+02,0
570,22.99279,40.61277,0.00000,CENOZOIC,2,7.00380E-02,5.32672E+02,-1.50000E+02,0
571,22.99517,40.61277,0.00000,CENOZOIC,2,7.00380E-02,5.32672E+02,-1.50000E+02,0
572,22.99755,40.61277,0.00000,CENOZOIC,2,7.00380E-02,5.32672E+02,-1.50000E+02,0
573,22.99992,40.61277,0.00000,CENOZOIC,2,7.00380E-02,5.32672E+02,-1.50000E+02,0
574,23.00230,40.61277,0.00000,CENOZOIC,2,7.23112E-02,5.63991E+02,-1.50000E+02,0
575,22.95000,40.61500,0.00000,UNKNOWN,2,2.42215E-02,3.61443E+02,-1.50000E+02,0
576,22.95238,40.61500,0.00000,UNKNOWN,2,2.42215E-02,3.61443E+02,-1.50000E+02,0
577,22.95476,40.61500,0.00000,UNKNOWN,2,2.42215E-02,3.61443E+02,-1.50000E+02,0
578,22.95714,40.61500,0.00000,UNKNOWN,2,2.42215E-02,3.61443E+02,-1.50000E+02,0
579,22.95951,40.61500,0.00000,CENOZOIC,2,2.66517E-02,3.91938E+02,-1.50000E+02,0
580,22.96189,40.61500,0.00000,CENOZOIC,2,2.66517E-02,3.91938E+02,-1.50000E+02,0
581,22.96427,40.61500,0.00000,CENOZOIC,2,2.66517E-02,3.91938E+02,-1.50000E+02,0
582,22.96664,40.61500,0.00000,CENOZOIC,2,2.66517E-02,3.91938E+02,-1.50000E+02,0
583,22.96902,40.61500,0.00000,CENOZOIC,2,3.34091E-02,4.23400E+02,-1.50000E+02,0
584,22.97140,40.61500,0.00000,CENOZOIC,2,3.34091E-02,4.23400E+02,-1.50000E+02,0
585,22.97378,40.61500,0.00000,CENOZOIC,2,3.34091E-02,4.23400E+02,-1.50000E+02,0
586,22.97615,40.61500,0.00000,CENOZOIC,2,3.91717E-02,4.57715E+02,-1.50000E+02,0
587,22.97853,40.61500,0.00000,CENOZOIC,2,3.91717E-02,4.57715E+02,-1.50000E+02,0
588,22.98091,40.61500,0.00000,CENOZOIC,2,3.91717E-02,4.57715E+02,-1.50000E+02,0
589,22.98328,40.61500,0.00000,CENOZOIC,2,3.91717E-02,4.57715E+02,-1.50000E+02,0
590,22.98566,40.61500,0.00000,CENOZOIC,2,5.28944E-02,4.96547E+02,-1.50000E+02,0
591,22.98804,40.61500,0.00000,CENOZOIC,2,5.28944E-02,4.96547E+02,-1.50000E+02,0
592,22.99041,40.61500,0.00000,CENOZOIC,2,5.28944E-02,4.96547E+02,-1.50000E+02,0
593,22.99279,40.61500,0.00000,CENOZOIC,2,7.00380E-02,5.32672E+02,-1.50000E+02,0
594,22.99517,40.61500,0.00000,CENOZOIC,2,7.00380E-02,5.32672E+02,-1.50000E+02,0
595,22.99755,40.61500,0.00000,CENOZOIC,2,7.00380E-02,5.32672E+02,-1.50000E+02,0
596,22.99992,40.61500,0.00000,CENOZOIC,2,7.00380E-02,5.32672E+02,-1.50000E+02,0
597,23.00230,40.61500,0.00000,CENOZOIC,2,7.23112E-02,5.63991E+02,-1.50000E+02,0
598,22.94287,40.61723,0.00000,UNKNOWN,2,1.98933E-02,4.79329E+02,-1.50000E+02,0
599,22.94525,40.61723,0.00000,UNKNOWN,2,1.98933E-02,4.79329E+02,-1.50000E+02,0
600,22.94763,40.61723,0.00000,UNKNOWN,2,1.98933E-02,4.79329E+02,-1.50000E+02,0
601,22.95000,40.61723,0.00000,UNKNOWN,2,2.57100E-02,3.87543E+02,-1.50000E+02,0
602,22.95238,40.61723,0.00000,UNKNOWN,2,2.57100E-02,3.87543E+02,-1.50000E+02,0
603,22.95476,40.61723,0.00000,UNKNOWN,2,2.57100E-02,3.87543E+02,-1.50000E+02,0
604,22.95714,40.61723,0.00000,UNKNOWN,2,2.57100E-02,3.87543E+02,-1.50000E+02,0
605,22.95951,40.61723,0.00000,CENOZOIC,2,3.82132E-02,4.48906E+02,-1.50000E+02,0
606,22.96189,40.61723,0.00000,CENOZOIC,2,3.82132E-02,4.48906E+02,-1.50000E+02,0
607,22.96427,40.61723,0.00000,CENOZOIC,2,3.82132E-02,4.48906E+02,-1.50000E+02,0
608,22.96664,40.61723,0.00000,CENOZOIC,2,3.82132E-02,4.48906E+02,-1.50000E+02,0
609,22.96902,40.61723,0.00000,CENOZOIC,2,5.40600E-02,5.10630E+02,-1.50000E+02,0
610,22.97140,40.61723,0.00000,CENOZOIC,2,5.40600E-02,5.10630E+02,-1.50000E+02,0
611,22.97378,40.61723,0.00000,CENOZOIC,2,5.40600E-02,5.10630E+02,-1.50000E+02,0
612,22.97615,40.61723,0.00000,CENOZOIC,2,7.54008E-02,5.62390E+02,-1.50000E+02,0
613,22.97853,40.61723,0.00000,CENOZOIC,2,7.54008E-02,5.62390E+02,-1.50000E+02,0
614,22.98091,40.61723,0.00000,CENOZOIC,2,7.54008E-02,5.62390E+02,-1.50000E+02,0
615,22.98328,40.61723,0.00000,CENOZOIC,2,7.54008E-02,5.62390E+02,-1.50000E+02,0
616,22.98566,40.61723,0.00000,CENOZOIC,2,9.10334E-02,6.06949E+02,-1.50000E+02,0
617,22.98804,40.61723,0.00000,CENOZOIC,2,9.10334E-02,6.06949E+02,-1.50000E+02,0
618,22.99041,40.61723,0.00000,CENOZOIC,2,9.10334E-02,6.06949E+02,-1.50000E+02,0
619,22.99279,40.61723,0.00000,CENOZOIC,2,1.04890E-01,6.42079E+02,-1.50000E+02,0
620,22.99517,40.61723,0.00000,CENOZOIC,2,1.04890E-01,6.42079E+02,-1.50000E+02,0
621,22.99755,40.61723,0.00000,CENOZOIC,2,1.04890E-01,6.42079E+02,-1.50000E+02,0
622,22.99992,40.61723,0.00000,CENOZOIC,2,1.04890E-01,6.42079E+02,-1.50000E+02,0
623,23.00230,40.61723,0.00000,JURASSIC-TRIASSIC,2,1.14759E-01,6.65842E+02,-1.50000E+02,0
624,22.94287,40.61946,0.00000,UNKNOWN,2,1.98933E-02,4.79329E+02,-1.50000E+02,0
625,22.94525,40.61946,0.00000,UNKNOWN,2,1.98933E-02,4.79329E+02,-1.50000E+02,0
626,22.94763,40.61946,0.00000,UNKNOWN,2,1.98933E-02,4.79329E+02,-1.50000E+02,0
627,22.95000,40.61946,0.00000,UNKNOWN,2,2.57100E-02,3.87543E+02,-1.50000E+02,0
628,22.95238,40.61946,0.00000,UNKNOWN,2,2.57100E-02,3.87543E+02,-1.50000E+02,0
629,22.95476,40.61946,0.00000,UNKNOWN,2,2.57100E-02,3.87543E+02,-1.50000E+02,0
630,22.95714,40.61946,0.00000,UNKNOWN,2,2.57100E-02,3.87543E+02,-1.50000E+02,0
631,22.95951,40.61946,0.00000,CENOZOIC,2,3.82132E-02,4.48906E+02,-1.50000E+02,0
632,22.96189,40.61946,0.00000,CENOZOIC,2,3.82132E-02,4.48906E+02,-1.50000E+02,0
633,22.96427,40.61946,0.00000,CENOZOIC,2,3.82132E-02,4.48906E+02,-1.50000E+02,0
634,22.96664,40.61946,0.00000,CENOZOIC,2,3.82132E-02,4.48906E+02,-1.50000E+02,0
635,22.96902,40.61946,0.00000,CENOZOIC,2,5.40600E-02,5.10630E+02,-1.50000E+02,0
636,22.97140,40.61946,0.00000,CENOZOIC,2,5.40600E-02,5.10630E+02,-1.50000E+02,0
637,22.97378,40.61946,0.00000,CENOZOIC,2,5.40600E-02,5.10630E+02,-1.50000E+02,0
638,22.97615,40.61946,0.00000,CENOZOIC,2,7.54008E-02,5.62390E+02,-1.50000E+02,0
639,22.97853,40.61946,0.00000,CENOZOIC,2,7.54008E-02,5.62390E+02,-1.50000E+02,0
640,22.98091,40.61946,0.00000,CENOZOIC,2,7.54008E-02,5.62390E+02,-1.50000E+02,0
641,22.98328,40.61946,0.00000,CENOZOIC,2,7.54008E-02,5.62390E+02,-1.50000E+02,0
642,22.98566,40.61946,0.00000,CENOZOIC,2,9.10334E-02,6.06949E+02,-1.50000E+02,0
643,22.98804,40.61946,0.00000,CENOZOIC,2,9.10334E-02,6.06949E+02,-1.50000E+02,0
644,22.99041,40.61946,0.00000,CENOZOIC,2,9.10334E-02,6.06949E+02,-1.50000E+02,0
645,22.99279,40.61946,0.00000,CENOZOIC,2,1.04890E-01,6.42079E+02,-1.50000E+02,0
646,22.99517,40.61946,0.00000,CENOZOIC,2,1.04890E-01,6.42079E+02,-1.50000E+02,0
647,22.99755,40.61946,0.00000,CENOZOIC,2,1.04890E-01,6.42079E+02,-1.50000E+02,0
648,22.99992,40.61946,0.00000,CENOZOIC,2,1.04890E-01,6.42079E+02,-1.50000E+02,0
649,23.00230,40.61946,0.00000,JURASSIC-TRIASSIC,2,1.14759E-01,6.65842E+02,-1.50000E+02,0
650,22.94287,40.62169,0.00000,UNKNOWN,2,1.98933E-02,4.79329E+02,-1.50000E+02,0
651,22.94525,40.62169,0.00000,UNKNOWN,2,1.98933E-02,4.79329E+02,-1.50000E+02,0
652,22.94763,40.62169,0.00000,UNKNOWN,2,1.98933E-02,4.79329E+02,-1.50000E+02,0
653,22.95000,40.62169,0.00000,UNKNOWN,2,2.57100E-02,3.87543E+02,-1.50000E+02,0
654,22.95238,40.62169,0.00000,UNKNOWN,2,2.57100E-02,3.87543E+02,-1.50000E+02,0
655,22.95476,40.62169,0.00000,UNKNOWN,2,2.57100E-02,3.87543E+02,-1.50000E+02,0
656,22.95714,40.62169,0.00000,UNKNOWN,2,2.57100E-02,3.87543E+02,-1.50000E+02,0
657,22.95951,40.62169,0.00000,CENOZOIC,2,3.82132E-02,4.48906E+02,-1.50000E+02,0
658,22.96189,40.62169,0.00000,CENOZOIC,2,3.82132E-02,4.48906E+02,-1.50000E+02,0
659,22.96427,40.62169,0.00000,CENOZOIC,2,3.82132E-02,4.48906E+02,-1.50000E+02,0
660,22.96664,40.62169,0.00000,CENOZOIC,2,3.82132E-02,4.48906E+02,-1.50000E+02,0
661,22.96902,40.62169,0.00000,CENOZOIC,2,5.40600E-02,5.10630E+02,-1.50000E+02,0
662,22.97140,40.62169,0.00000,CENOZOIC,2,5.40600E-02,5.10630E+02,-1.50000E+02,0
663,22.97378,40.62169,0.00000,CENOZOIC,2,5.40600E-02,5.10630E+02,-1.50000E+02,0
664,22.97615,40.62169,0.00000,CENOZOIC,2,7.54008E-02,5.62390E+02,-1.50000E+02,0
665,22.97853,40.62169,0.00000,CENOZOIC,2,7.54008E-02,5.62390E+02,-1.50000E+02,0
666,22.98091,40.62169,0.00000,CENOZOIC,2,7.54008E-02,5.62390E+02,-1.50000E+02,0
667,22.98328,40.62169,0.00000,CENOZOIC,2,7.54008E-02,5.62390E+02,-1.50000E+02,0
668,22.98566,40.62169,0.00000,CENOZOIC,2,9.10334E-02,6.06949E+02,-1.50000E+02,0
669,22.98804,40.62169,0.00000,CENOZOIC,2,9.10334E-02,6.06949E+02,-1.50000E+02,0
670,22.99041,40.62169,0.00000,CENOZOIC,2,9.10334E-02,6.06949E+02,-1.50000E+02,0
671,22.99279,40.62169,0.00000,CENOZOIC,2,1.04890E-01,6.42079E+02,-1.50000E+02,0
672,22.99517,40.62169,0.00000,CENOZOIC,2,1.04890E-01,6.42079E+02,-1.50000E+02,0
673,22.99755,40.62169,0.00000,CENOZOIC,2,1.04890E-01,6.42079E+02,-1.50000E+02,0
674,22.99992,40.62169,0.00000,CENOZOIC,2,1.04890E-01,6.42079E+02,-1.50000E+02,0
675,23.00230,40.62169,0.00000,JURASSIC-TRIASSIC,2,1.14759E-01,6.65842E+02,-1.50000E+02,0
676,22.94287,40.62392,0.00000,UNKNOWN,2,1.98933E-02,4.79329E+02,-1.50000E+02,0
677,22.94525,40.62392,0.00000,UNKNOWN,2,1.98933E-02,4.79329E+02,-1.50000E+02,0
678,22.94763,40.62392,0.00000,UNKNOWN,2,1.98933E-02,4.79329E+02,-1.50000E+02,0
679,22.95000,40.62392,0.00000,UNKNOWN,2,2.57100E-02,3.87543E+02,-1.50000E+02,0
680,22.95238,40.62392,0.00000,UNKNOWN,2,2.57100E-02,3.87543E+02,-1.50000E+02,0
681,22.95476,40.62392,0.00000,UNKNOWN,2,2.57100E-02,3.87543E+02,-1.50000E+02,0
682,22.95714,40.62392,0.00000,UNKNOWN,2,2.57100E-02,3.87543E+02,-1.50000E+02,0
683,22.95951,40.62392,0.00000,CENOZOIC,2,3.82132E-02,4.48906E+02,-1.50000E+02,0
684,22.96189,40.62392,0.00000,CENOZOIC,2,3.82132E-02,4.48906E+02,-1.50000E+02,0
685,22.96427,40.62392,0.00000,CENOZOIC,2,3.82132E-02,4.48906E+02,-1.50000E+02,0
686,22.96664,40.62392,0.00000,CENOZOIC,2,3.82132E-02,4.48906E+02,-1.50000E+02,0
687,22.96902,40.62392,0.00000,CENOZOIC,2,5.40600E-02,5.10630E+02,-1.50000E+02,0
688,22.97140,40.62392,0.00000,CENOZOIC,2,5.40600E-02,5.10630E+02,-1.50000E+02,0
689,22.97378,40.62392,0.00000,CENOZOIC,2,5.40600E-02,5.10630E+02,-1.50000E+02,0
690,22.97615,40.62392,0.00000,CENOZOIC,2,7.54008E-02,5.62390E+02,-1.50000E+02,0
691,22.97853,40.62392,0.00000,CENOZOIC,2,7.54008E-02,5.62390E+02,-1.50000E+02,0
692,22.98091,40.62392,0.00000,CENOZOIC,2,7.54008E-02,5.62390E+02,-1.50000E+02,0
693,22.98328,40.62392,0.00000,CENOZOIC,2,7.54008E-02,5.62390E+02,-1.50000E+02,0
694,22.98566,40.62392,0.00000,CENOZOIC,2,9.10334E-02,6.06949E+02,-1.50000E+02,0
695,22.98804,40.62392,0.00000,CENOZOIC,2,9.10334E-02,6.06949E+02,-1.50000E+02,0
696,22.99041,40.62392,0.00000,CENOZOIC,2,9.10334E-02,6.06949E+02,-1.50000E+02,0
697,22.99279,40.62392,0.00000,CENOZOIC,2,1.04890E-01,6.42079E+02,-1.50000E+02,0
698,22.99517,40.62392,0.00000,CENOZOIC,2,1.04890E-01,6.42079E+02,-1.50000E+02,0
699,22.99755,40.62392,0.00000,CENOZOIC,2,1.04890E-01,6.42079E+02,-1.50000E+02,0
700,22.99992,40.62392,0.00000,CENOZOIC,2,1.04890E-01,6.42079E+02,-1.50000E+02,0
701,23.00230,40.62392,0.00000,JURASSIC-TRIASSIC,2,1.14759E-01,6.65842E+02,-1.50000E+02,0
702,22.93337,40.62615,0.00000,UNKNOWN,2,2.13756E-02,4.86418E+02,-1.50000E+02,0
703,22.93574,40.62615,0.00000,UNKNOWN,2,2.13756E-02,4.86418E+02,-1.50000E+02,0
704,22.93812,40.62615,0.00000,UNKNOWN,2,2.13756E-02,4.86418E+02,-1.50000E+02,0
705,22.94050,40.62615,0.00000,UNKNOWN,2,2.13756E-02,4.86418E+02,-1.50000E+02,0
706,22.94287,40.62615,0.00000,UNKNOWN,2,2.62267E-02,4.64213E+02,-1.50000E+02,0
707,22.94525,40.62615,0.00000,UNKNOWN,2,2.62267E-02,4.64213E+02,-1.50000E+02,0
708,22.94763,40.62615,0.00000,UNKNOWN,2,2.62267E-02,4.64213E+02,-1.50000E+02,0
709,22.95000,40.62615,0.00000,UNKNOWN,2,3.98337E-02,4.62279E+02,-1.50000E+02,0
710,22.95238,40.62615,0.00000,UNKNOWN,2,3.98337E-02,4.62279E+02,-1.50000E+02,0
711,22.95476,40.62615,0.00000,UNKNOWN,2,3.98337E-02,4.62279E+02,-1.50000E+02,0
712,22.95714,40.62615,0.00000,UNKNOWN,2,3.98337E-02,4.62279E+02,-1.50000E+02,0
713,22.95951,40.62615,0.00000,CENOZOIC,2,6.90543E-02,5.49940E+02,-1.50000E+02,0
714,22.96189,40.62615,0.00000,CENOZOIC,2,6.90543E-02,5.49940E+02,-1.50000E+02,0
715,22.96427,40.62615,0.00000,CENOZOIC,2,6.90543E-02,5.49940E+02,-1.50000E+02,0
716,22.96664,40.62615,0.00000,CENOZOIC,2,6.90543E-02,5.49940E+02,-1.50000E+02,0
717,22.96902,40.62615,0.00000,CENOZOIC,2,1.00814E-01,6.24458E+02,-1.50000E+02,0
718,22.97140,40.62615,0.00000,CENOZOIC,2,1.00814E-01,6.24458E+02,-1.50000E+02,0
719,22.97378,40.62615,0.00000,CENOZOIC,2,1.00814E-01,6.24458E+02,-1.50000E+02,0
720,22.97615,40.62615,0.00000,JURASSIC-TRIASSIC,2,1.20087E-01,6.58599E+02,-1.50000E+02,0
721,22.97853,40.62615,0.00000,JURASSIC-TRIASSIC,2,1.20087E-01,6.58599E+02,-1.50000E+02,0
722,22.98091,40.62615,0.00000,JURASSIC-TRIASSIC,2,1.20087E-01,6.58599E+02,-1.50000E+02,0
723,22.98328,40.62615,0.00000,JURASSIC-TRIASSIC,2,1.20087E-01,6.58599E+02,-1.50000E+02,0
724,22.98566,40.62615,0.00000,JURASSIC-TRIASSIC,2,1.16819E-01,6.75811E+02,-1.50000E+02,0
725,22.98804,40.62615,0.00000,JURASSIC-TRIASSIC,2,1.16819E-01,6.75811E+02,-1.50000E+02,0
726,22.99041,40.62615,0.00000,JURASSIC-TRIASSIC,2,1.16819E-01,6.75811E+02,-1.50000E+02,0
727,22.99279,40.62615,0.00000,JURASSIC-TRIASSIC,2,1.25781E-01,6.72454E+02,-1.50000E+02,0
728,22.99517,40.62615,0.00000,JURASSIC-TRIASSIC,2,1.25781E-01,6.72454E+02,-1.50000E+02,0
729,22.99755,40.62615,0.00000,JURASSIC-TRIASSIC,2,1.25781E-01,6.72454E+02,-1.50000E+02,0
730,22.99992,40.62615,0.00000,JURASSIC-TRIASSIC,2,1.25781E-01,6.72454E+02,-1.50000E+02,0
731,23.00230,40.62615,0.00000,JURASSIC-TRIASSIC,2,1.14021E-01,6.41972E+02,-1.50000E+02,0
732,22.93337,40.62838,0.00000,UNKNOWN,2,2.13756E-02,4.86418E+02,-1.50000E+02,0
733,22.93574,40.62838,0.00000,UNKNOWN,2,2.13756E-02,4.86418E+02,-1.50000E+02,0
734,22.93812,40.62838,0.00000,UNKNOWN,2,2.13756E-02,4.86418E+02,-1.50000E+02,0
735,22.94050,40.62838,0.00000,UNKNOWN,2,2.13756E-02,4.86418E+02,-1.50000E+02,0
736,22.94287,40.62838,0.00000,UNKNOWN,2,2.62267E-02,4.64213E+02,-1.50000E+02,0
737,22.94525,40.62838,0.00000,UNKNOWN,2,2.62267E-02,4.64213E+02,-1.50000E+02,0
738,22.94763,40.62838,0.00000,UNKNOWN,2,2.62267E-02,4.64213E+02,-1.50000E+02,0
739,22.95000,40.62838,0.00000,UNKNOWN,2,3.98337E-02,4.62279E+02,-1.50000E+02,0
740,22.95238,40.62838,0.00000,UNKNOWN,2,3.98337E-02,4.62279E+02,-1.50000E+02,0
741,22.95476,40.62838,0.00000,UNKNOWN,2,3.98337E-02,4.62279E+02,-1.50000E+02,0
742,22.95714,40.62838,0.00000,UNKNOWN,2,3.98337E-02,4.62279E+02,-1.50000E+02,0
743,22.95951,40.62838,0.00000,CENOZOIC,2,6.90543E-02,5.49940E+02,-1.50000E+02,0
744,22.96189,40.62838,0.00000,CENOZOIC,2,6.90543E-02,5.49940E+02,-1.50000E+02,0
745,22.96427,40.62838,0.00000,CENOZOIC,2,6.90543E-02,5.49940E+02,-1.50000E+02,0
746,22.96664,40.62838,0.00000,CENOZOIC,2,6.90543E-02,5.49940E+02,-1.50000E+02,0
747,22.96902,40.62838,0.00000,CENOZOIC,2,1.00814E-01,6.24458E+02,-1.50000E+02,0
748,22.97140,40.62838,0.00000,CENOZOIC,2,1.00814E-01,6.24458E+02,-1.50000E+02,0
749,22.97378,40.62838,0.00000,CENOZOIC,2,1.00814E-01,6.24458E+02,-1.50000E+02,0
750,22.97615,40.62838,0.00000,JURASSIC-TRIASSIC,2,1.20087E-01,6.58599E+02,-1.50000E+02,0
751,22.97853,40.62838,0.00000,JURASSIC-TRIASSIC,2,1.20087E-01,6.58599E+02,-1.50000E+02,0
752,22.98091,40.62838,0.00000,JURASSIC-TRIASSIC,2,1.20087E-01,6.58599E+02,-1.50000E+02,0
753,22.98328,40.62838,0.00000,JURASSIC-TRIASSIC,2,1.20087E-01,6.58599E+02,-1.50000E+02,0
754,22.98566,40.62838,0.00000,JURASSIC-TRIASSIC,2,1.16819E-01,6.75811E+02,-1.50000E+02,0
755,22.98804,40.62838,0.00000,JURASSIC-TRIASSIC,2,1.16819E-01,6.75811E+02,-1.50000E+02,0
756,22.99041,40.62838,0.00000,JURASSIC-TRIASSIC,2,1.16819E-01,6.75811E+02,-1.50000E+02,0
757,22.99279,40.62838,0.00000,JURASSIC-TRIASSIC,2,1.25781E-01,6.72454E+02,-1.50000E+02,0
758,22.99517,40.62838,0.00000,JURASSIC-TRIASSIC,2,1.25781E-01,6.72454E+02,-1.50000E+02,0
759,22.99755,40.62838,0.00000,JURASSIC-TRIASSIC,2,1.25781E-01,6.72454E+02,-1.50000E+02,0
760,22.99992,40.62838,0.00000,JURASSIC-TRIASSIC,2,1.25781E-01,6.72454E+02,-1.50000E+02,0
761,23.00230,40.62838,0.00000,JURASSIC-TRIASSIC,2,1.14021E-01,6.41972E+02,-1.50000E+02,0
762,22.93337,40.63061,0.00000,UNKNOWN,2,2.13756E-02,4.86418E+02,-1.50000E+02,0
763,22.93574,40.63061,0.00000,UNKNOWN,2,2.13756E-02,4.86418E+02,-1.50000E+02,0
764,22.93812,40.63061,0.00000,UNKNOWN,2,2.13756E-02,4.86418E+02,-1.50000E+02,0
765,22.94050,40.63061,0.00000,UNKNOWN,2,2.13756E-02,4.86418E+02,-1.50000E+02,0
766,22.94287,40.63061,0.00000,UNKNOWN,2,2.62267E-02,4.64213E+02,-1.50000E+02,0
